,0,1,2
13,data/uberduck-multispeakerwavs/kanye-14.wav,Please keep it discreet. Keep the business out of the street.,12
14,data/uberduck-multispeakerwavs/kanye-15.wav,"She said ""I would if he'll handle biz up in the sheets!"" He pop off like a thang thang, he keep, keep.",12
15,data/uberduck-multispeakerwavs/kanye-16.wav,"And every time that she bang bang, he skeet skeet. And he so bullheaded, tried to three-peat.",12
16,data/uberduck-multispeakerwavs/kanye-17.wav,"Try imagining, something passionate, between you, Cassie, and Kim Kardashian.",12
17,data/uberduck-multispeakerwavs/kanye-18.wav,Maybe that'll work when you get to hit that ass again.,12
18,data/uberduck-multispeakerwavs/kanye-19.wav,"Or you can grab a Red Bull and sip that twice. Now y'all can have sexy time, it's nice!!",12
19,data/uberduck-multispeakerwavs/kanye-20.wav,"Man, this is classic, call her National Geographic. Her ass is African, but her eyes so Asian.",12
20,data/uberduck-multispeakerwavs/kanye-21.wav,"Plus the waist thin, time's a-wastin'.",12
21,data/uberduck-multispeakerwavs/kanye-22.wav,"Please don't waste it. You said ""Fuck that, man I'm gon' tape it!""",12
22,data/uberduck-multispeakerwavs/kanye-23.wav,"And came before you barely even got the tape in! She had the maid outfit, it's all on her apron.",12
23,data/uberduck-multispeakerwavs/kanye-24.wav,I know a friend who got drunk and claim a fat bitch raped him,12
24,data/uberduck-multispeakerwavs/kanye-25.wav,"and don't be tryna come around my girl, actin' like Mister friendly. And steal the spotlight like Mister bentley.",12
25,data/uberduck-multispeakerwavs/kanye-26.wav,"I spotted her like Spud McKenzie. And for them fake boobies, I paid them Benjis, get your own.",12
26,data/uberduck-multispeakerwavs/kanye-27.wav,"I got Paris he got Nicky, he tried to get 'em a clone. He said, Ye, you know you got extra hoes.",12
27,data/uberduck-multispeakerwavs/kanye-28.wav,"And everything you do is extra cold"". From the Polo fleece. To the Jesus piece. I got family in high places like Jesus' niece.",12
28,data/uberduck-multispeakerwavs/kanye-29.wav,"Can I please, say my peace? If y'all fresh to death, then I'm deceased.",12
29,data/uberduck-multispeakerwavs/kanye-30.wav,"And this one here, is a heatrocks, spit like a beat box, the way the beat rocks, new version of Pete Rock.",12
30,data/uberduck-multispeakerwavs/kanye-31.wav,"But for that Benz, I get C L love, so I switch my girls around like three L dub.",12
31,data/uberduck-multispeakerwavs/kanye-32.wav,"You could be my black Kate Moss tonight. Play secretary, I'm the boss tonight.",12
32,data/uberduck-multispeakerwavs/kanye-33.wav,"And you don't give a fuck what they all say, right? Awesome, the Christian in Christian Dior, damn, they don't make 'em like this anymore",12
33,data/uberduck-multispeakerwavs/kanye-34.wav,"I ask, ‘cause I'm not sure, do anybody make real shit anymore?",12
34,data/uberduck-multispeakerwavs/kanye-35.wav,"Bow in the presence of greatness. ‘Cause right now, thou hast forsaken us.",12
35,data/uberduck-multispeakerwavs/kanye-36.wav,You should be honored by my lateness. That I would even show up to this fake shit.,12
36,data/uberduck-multispeakerwavs/kanye-37.wav,"So go ahead, go nuts, go apeshit! 'Specially in my pastel, on my Bape shit.",12
37,data/uberduck-multispeakerwavs/kanye-38.wav,"Act like you can't tell who made this new Gospel, homie, take six. And take this, hater",12
38,data/uberduck-multispeakerwavs/kanye-39.wav,"I don't know if you got a man, or not. If you made plans, or not.",12
39,data/uberduck-multispeakerwavs/kanye-40.wav,"If God put me in your plans or not. I'm trippin', this drink got me saying a lot.",12
40,data/uberduck-multispeakerwavs/kanye-41.wav,"But I know, that God put you in front of me. So how the hell, could you front on me?",12
41,data/uberduck-multispeakerwavs/kanye-42.wav,"There's a thousand you's, there's only one of me. I'm trippin', I'm caught up in the moment, right?",12
42,data/uberduck-multispeakerwavs/kanye-43.wav,"'Cause it's Louis Vuitton don night. So we gon' do everything, that Kan like.",12
43,data/uberduck-multispeakerwavs/kanye-44.wav,"Heard they'd do anything for a Klondike. Well, I'd do anything for a blonde dyke.",12
44,data/uberduck-multispeakerwavs/kanye-45.wav,"And she'll, do anything for the limelight. And we'll do anything when the time's right. Uh, baby you're makin' it,",12
45,data/uberduck-multispeakerwavs/kanye-46.wav,you know how long I've been on ya. Since Prince was on Apollonia.,12
46,data/uberduck-multispeakerwavs/kanye-47.wav,Since O J had Isotoners. Don't act like I never told ya.,12
47,data/uberduck-multispeakerwavs/kanye-48.wav,"This a number one champion sound, yeah, Estelle, we 'bout to get down",12
48,data/uberduck-multispeakerwavs/kanye-49.wav,Who the hottest in the world right now? Just touched down in London town.,12
49,data/uberduck-multispeakerwavs/kanye-50.wav,Bet they give me a pound. Tell 'em put the money in my hand right now.,12
50,data/uberduck-multispeakerwavs/kanye-51.wav,"Tell the promoter, we need more seats. We just sold out all the floor seats. No interview with the N M E. 'Cause I will only make enemy.",12
51,data/uberduck-multispeakerwavs/kanye-52.wav,"No Q and A with the Q today, 'cause I really don't have good to say.",12
52,data/uberduck-multispeakerwavs/kanye-53.wav,"Who killin' them in the UK? Everybody gonna say, ""You, K""",12
53,data/uberduck-multispeakerwavs/kanye-54.wav,"Reluctantly, 'cause most of this press don't fuck with me. Estelle once said to me",12
54,data/uberduck-multispeakerwavs/kanye-55.wav,I always act a fool,12
55,data/uberduck-multispeakerwavs/kanye-56.wav,"Ain't nothing new now, now. He crazy, I know what you thinkin'. Ribena, I know what you're drinkin'",12
56,data/uberduck-multispeakerwavs/kanye-57.wav,"Rap singer, chain blinger, holler at the next chick soon as you're blinkin'. What's yo",12
57,data/uberduck-multispeakerwavs/kanye-58.wav,"Am I shallow, 'cause all my clothes designer? Uh. Dressed smart like a London bloke. Before he speak his suit bespoke.",12
58,data/uberduck-multispeakerwavs/kanye-59.wav,"And you thought he was cute before. Look at this pea coat, tell me he's broke",12
59,data/uberduck-multispeakerwavs/kanye-60.wav,"And I know you ain't into all that, I heard your lyrics, I feel your spirit. But I still talk that",12
60,data/uberduck-multispeakerwavs/kanye-61.wav,"'Cause a lotta wags, wanna hear it",12
61,data/uberduck-multispeakerwavs/kanye-62.wav,And I'm feelin' like Mike at his baddest. Like The Pips at their gladdest. And I know they,12
62,data/uberduck-multispeakerwavs/kanye-63.wav,So to hell with all,12
63,data/uberduck-multispeakerwavs/kanye-64.wav,"It’s what ya all been waitin’ for, ain’t it? What people paid paper for, dame it.",12
64,data/uberduck-multispeakerwavs/kanye-65.wav,"They can’t stand it, they want something new. So let’s get reacquainted, became the hood favorite.",12
65,data/uberduck-multispeakerwavs/kanye-66.wav,"I can’t even explain it, I surprised myself, too. Life of a Don, lights keep glowing. Comin’ in the club with that fresh shit on.",12
66,data/uberduck-multispeakerwavs/kanye-67.wav,"With something crazy on my arm, uh-uh-um.",12
67,data/uberduck-multispeakerwavs/kanye-68.wav,"And here’s another hit, Barry Bonds.",12
68,data/uberduck-multispeakerwavs/kanye-69.wav,We outta here baby.,12
69,data/uberduck-multispeakerwavs/kanye-70.wav,Dude!,12
70,data/uberduck-multispeakerwavs/kanye-71.wav,"Fresh off the plane, konichiwa bitches. Turn around another plane, my passport on pivot.",12
71,data/uberduck-multispeakerwavs/kanye-72.wav,"Ask for it I did it, that asshole done did it. Talked it, then he lived it, spit it, then he shit it.",12
72,data/uberduck-multispeakerwavs/kanye-73.wav,"I don’t need writers, I might bounce ideas. But only I could come up with some shit like this.",12
73,data/uberduck-multispeakerwavs/kanye-74.wav,"I done played the underdog my whole career. I been a very good sport, haven’t I this year?",12
74,data/uberduck-multispeakerwavs/kanye-75.wav,"They say “he goin’ crazy, and we seen this before”. But I’m doin’ pretty good as far as geniuses go.",12
75,data/uberduck-multispeakerwavs/kanye-76.wav,"And I’m doin’ pretty hood, in my pink Polo. Nigga please, how you gonna say I ain’t no low, head.",12
76,data/uberduck-multispeakerwavs/kanye-77.wav,"Cause my Dior got me mo’ my dough head? I’m insulted, you should go ‘head. And bow so hard ’til your knees hit your forehead.",12
77,data/uberduck-multispeakerwavs/kanye-78.wav,"And the flow just hit code red. Top five emcees, you ain’t gotta remind me.",12
78,data/uberduck-multispeakerwavs/kanye-79.wav,"Top five emcees, you gotta rewind me.",12
79,data/uberduck-multispeakerwavs/kanye-80.wav,"I’m high up on the line, you could get behind me",12
80,data/uberduck-multispeakerwavs/kanye-81.wav,"But my head’s so big, you can’t sit behind me. Life of a Don, lights keep glowing.",12
81,data/uberduck-multispeakerwavs/kanye-82.wav,"Coming in the club with that fresh shit on. With something crazy on my arm, uh-uh-um.",12
82,data/uberduck-multispeakerwavs/kanye-83.wav,"And here’s another hit, Barry Bonds.",12
83,data/uberduck-multispeakerwavs/kanye-84.wav,I don't like it unless it's,12
84,data/uberduck-multispeakerwavs/kanye-85.wav,You might see me in my,12
85,data/uberduck-multispeakerwavs/kanye-86.wav,"Whip. With my, bitch. Pumping my. Shit",12
86,data/uberduck-multispeakerwavs/kanye-87.wav,You don't like it get off my.,12
87,data/uberduck-multispeakerwavs/kanye-88.wav,Dick,12
88,data/uberduck-multispeakerwavs/kanye-89.wav,"They say your attitude determines your latitude. I'm high as a motherfucker, fly as a motherfucker.",12
89,data/uberduck-multispeakerwavs/kanye-90.wav,"And still the motherfucker you love to hate. But can't, because you, love, what I make.",12
90,data/uberduck-multispeakerwavs/kanye-91.wav,"Now ain't, that, about a bitch. And I'ma talk shit, until I'm out of hits.",12
91,data/uberduck-multispeakerwavs/kanye-92.wav,"They don't want to turn they speakers up they claim I ain't deep enough. All that talkin' I feed off of, keep it up.",12
92,data/uberduck-multispeakerwavs/kanye-93.wav,"I'm relaxin', my feet is up. I'm leavin' you haters like when Shaq left the Lakers just to Heat it up",12
93,data/uberduck-multispeakerwavs/kanye-94.wav,"I state the stats to stunt, I don't need to front. Make Black history every day, I don't need a month.",12
94,data/uberduck-multispeakerwavs/kanye-95.wav,"The survey says, by the streets according. Kanye's just important as Michael Jordan, was to the N B A when he was scorin'",12
95,data/uberduck-multispeakerwavs/kanye-96.wav,Ralph Lauren was borin' before I wore him and. I don't like it unless it's,12
96,data/uberduck-multispeakerwavs/kanye-97.wav,"I had a dream I could buy my way to heaven. When I awoke, I spent that on a necklace.",12
97,data/uberduck-multispeakerwavs/kanye-98.wav,I told God I'd be back in a second. Man it's so hard not to act reckless.,12
98,data/uberduck-multispeakerwavs/kanye-99.wav,"To whom much is given, much is tested. Get arrested guess until he get the message.",12
99,data/uberduck-multispeakerwavs/kanye-100.wav,"I feel the pressure, under more scrutiny. And what I do? Act more stupidly.",12
100,data/uberduck-multispeakerwavs/kanye-101.wav,"Bought more jewelry, more Louis V my mama couldn't get through to me.",12
101,data/uberduck-multispeakerwavs/kanye-102.wav,"The drama, people suing me. I'm on T V talking like it's just you and me.",12
102,data/uberduck-multispeakerwavs/kanye-103.wav,"I'm just saying how I feel man, I ain't one of the Cosby's, I ain't go to Hillman.",12
103,data/uberduck-multispeakerwavs/kanye-104.wav,I guess the money should've changed him.,12
104,data/uberduck-multispeakerwavs/kanye-105.wav,I guess I should've forgot where I came from,12
105,data/uberduck-multispeakerwavs/kanye-106.wav,was you saying something?,12
106,data/uberduck-multispeakerwavs/kanye-107.wav,You can't tell me nothing.,12
107,data/uberduck-multispeakerwavs/kanye-108.wav,Can't tell me nothing.,12
108,data/uberduck-multispeakerwavs/kanye-109.wav,"Let up the suicide doors this is my life, homie, you decide yours.",12
109,data/uberduck-multispeakerwavs/kanye-110.wav,I know that Jesus died for us. But I couldn't tell ya who decide wars.,12
110,data/uberduck-multispeakerwavs/kanye-111.wav,"So I parallel double parked that motherfucker sideways. Old folks talking 'bout, ""Back in my day"".",12
111,data/uberduck-multispeakerwavs/kanye-112.wav,"But homie, this is my day, class started two hours ago, oh am I late?",12
112,data/uberduck-multispeakerwavs/kanye-113.wav,"No, I already graduated, and you can live through anything if Magic made it.",12
113,data/uberduck-multispeakerwavs/kanye-114.wav,They say I talk with so much emphasis.,12
114,data/uberduck-multispeakerwavs/kanye-115.wav,"Ooh, they so sensitive.",12
115,data/uberduck-multispeakerwavs/kanye-116.wav,Don't ever fix your lips like collagen and say something when you gon' end up apolojin.,12
116,data/uberduck-multispeakerwavs/kanye-117.wav,Let me know if it's a problem then.,12
117,data/uberduck-multispeakerwavs/kanye-118.wav,"Aight, Man, holla then",12
118,data/uberduck-multispeakerwavs/kanye-119.wav,"Let the champagne splash, let that man get cash, let that man get past.",12
119,data/uberduck-multispeakerwavs/kanye-120.wav,"He don't even stop to get gas, if he can move through the rumors, he can drive off of fumes, 'cause,",12
120,data/uberduck-multispeakerwavs/kanye-121.wav,How he move in a room full of no's? How he stay faithful in a room full of hoes?,12
121,data/uberduck-multispeakerwavs/kanye-122.wav,Must be the pharaohs he in tune with his soul. So when he buried in a tomb full of gold.,12
122,data/uberduck-multispeakerwavs/kanye-123.wav,"Treasure, what's your pleasure? Life is a, uh, depending how you dress her.",12
123,data/uberduck-multispeakerwavs/kanye-124.wav,"So if the Devil wear Prada, Adam Eve wear nada, I'm in between but way more fresher.",12
124,data/uberduck-multispeakerwavs/kanye-125.wav,"With way less effort, 'cause when you try hard, that's when you die hard",12
125,data/uberduck-multispeakerwavs/kanye-126.wav,"Your homies looking like why God, when they reminisce over you, my God.",12
126,data/uberduck-multispeakerwavs/kanye-127.wav,"Close your eyes and imagine, feel the magic, vegas on acid, seen through Yves Saint laurent glasses.",12
127,data/uberduck-multispeakerwavs/kanye-128.wav,"And I've realized that, I've arrived 'Cause, it take more than a magazine to kill my Vibe",12
128,data/uberduck-multispeakerwavs/kanye-129.wav,"Does, he write his own rhymes? Well, sort of, I think 'em. That mean I forgot better shit than you ever thought of.",12
129,data/uberduck-multispeakerwavs/kanye-130.wav," Damn, is he really that caught up? I ask, if you talkin' about classics, do my name get brought up?",12
130,data/uberduck-multispeakerwavs/kanye-131.wav,"I remember I couldn't afford a Ford Escort or even a four-track recorder. So it's only right that I let the top drop on a drop-top Porsche spoil yourself, that's important.",12
131,data/uberduck-multispeakerwavs/kanye-132.wav,"If your stripper name ""Porsche"" and you get tips from many men. Then your fat friend, her nickname is ""Minivan"".",12
132,data/uberduck-multispeakerwavs/kanye-133.wav,"Excuse me, that's just the Henny, man, I smoke, I drink, I'm supposed to stop, I can't, because.",12
133,data/uberduck-multispeakerwavs/kanye-134.wav,Throw your Diamonds in the sky if you feel the vibe.,12
134,data/uberduck-multispeakerwavs/kanye-135.wav,The Roc is still alive every time I rhyme.,12
135,data/uberduck-multispeakerwavs/kanye-136.wav,"I was sick about awards, couldn't nobody cure me, only playa that got robbed but kept all his jewelry",12
136,data/uberduck-multispeakerwavs/kanye-137.wav,Alicia Keys tried to talk some sense in him. Thirty minutes later seein' there's no convincin' him.,12
137,data/uberduck-multispeakerwavs/kanye-138.wav,What more could you ask for? The international asshole. Who complain about what he is owed?,12
138,data/uberduck-multispeakerwavs/kanye-139.wav,"And throw a tantrum like he is three years old. You gotta love it though, somebody still speaks from his soul.",12
139,data/uberduck-multispeakerwavs/kanye-140.wav,"And wouldn't change, by the change, or the game, or the fame, when he came, in the game, he made, his own lane.",12
140,data/uberduck-multispeakerwavs/kanye-141.wav,"Now all I need is y'all, to pronounce my name. It's Kanye, but some of my plaques, they still say Kane.",12
141,data/uberduck-multispeakerwavs/kanye-142.wav,"Got family in the D, Kin-folk from Motown.",12
142,data/uberduck-multispeakerwavs/kanye-143.wav,"Back in the Chi, them Folks ain't from Moe Town.",12
143,data/uberduck-multispeakerwavs/kanye-144.wav,"Life movin' too fast, I need to slow down.",12
144,data/uberduck-multispeakerwavs/kanye-145.wav,"Girl ain't give me no ass, you need to go down.",12
145,data/uberduck-multispeakerwavs/kanye-146.wav,"My father been said I need Jesus, so he took me to church, and let the water wash over my caesar",12
146,data/uberduck-multispeakerwavs/kanye-147.wav,"The preacher said we need leaders. Right then, my body got still like a paraplegic.",12
147,data/uberduck-multispeakerwavs/kanye-148.wav,"You know who you call; you got a message, then leave it. The Roc stand tall and you would never believe it",12
148,data/uberduck-multispeakerwavs/kanye-149.wav,"Take your diamonds and throw 'em up like you bulimic. Yeah, the beat cold, but the flow is anemic",12
149,data/uberduck-multispeakerwavs/kanye-150.wav,"After debris settles and the dust get swept off. Big K, pick up where young Hov left off",12
150,data/uberduck-multispeakerwavs/kanye-151.wav,"Right when magazines wrote Kanye West off. I dropped my new ish, it sound like the best of.",12
151,data/uberduck-multispeakerwavs/kanye-152.wav,"A and R's lookin' like, ""Pssh, we messed up."" grammy night, damn right, we got dressed up",12
152,data/uberduck-multispeakerwavs/kanye-153.wav,"Bottle after bottle 'til, we got messed up in the studio with Really Doe, yeah, he next up.",12
153,data/uberduck-multispeakerwavs/kanye-154.wav,People askin' me if I'm gon' give my chain back. That'll be the same day I give the game back,12
154,data/uberduck-multispeakerwavs/kanye-155.wav,"You know the next question, dog: ""Yo, where Dame at?"" this track the Indian dance to bring our reign back",12
155,data/uberduck-multispeakerwavs/kanye-156.wav," What's up with you and Jay, man? Are y'all okay, man?",12
156,data/uberduck-multispeakerwavs/kanye-157.wav,"They pray for the death of our dynasty like ""Amen"".",12
157,data/uberduck-multispeakerwavs/kanye-158.wav,"With the power to make a diamond, with his bare hands.",12
158,data/uberduck-multispeakerwavs/kanye-159.wav,"My flow. Is in the pocket like wallets I got the bounce like hydraulics I can't call it, I got the swerve like alcoholics.",12
159,data/uberduck-multispeakerwavs/kanye-160.wav,"My freshman year I was going through hella problems 'Til I, built up the nerve to drop my ass up out of college.",12
160,data/uberduck-multispeakerwavs/kanye-161.wav,"My teacher said I was a loser, I told her, ""Why don't you kill me?"" I give a fuck if you fail me, I'm gonna follow.",12
161,data/uberduck-multispeakerwavs/kanye-162.wav,"My heart, and if you follow the charts, or the plaques, or the stacks, you ain't gotta guess who's back, you see?",12
162,data/uberduck-multispeakerwavs/kanye-163.wav,"I'm so Chi that you thought I was bashful, but this, bastard's flow will, bash your skull",12
163,data/uberduck-multispeakerwavs/kanye-164.wav,"And I will, cut your girl like Pastor Tro'. And I don't, usually smoke, but pass the 'dro.",12
164,data/uberduck-multispeakerwavs/kanye-165.wav,"And I won't, give you that money that you askin' for. Why you think me and Dame cool? We assholes",12
165,data/uberduck-multispeakerwavs/kanye-166.wav,That's why we hear your music and fast forward. 'Cause we don't wanna hear that weak shit,12
166,data/uberduck-multispeakerwavs/kanye-167.wav,Who the hell is this? Emailing me at eleven twenty six.,12
167,data/uberduck-multispeakerwavs/kanye-168.wav,"Telling me that she thirty-six, twenty-six. Plus double d?",12
168,data/uberduck-multispeakerwavs/kanye-169.wav,"You know how girls on Black Planet be, when they get bubbly.",12
169,data/uberduck-multispeakerwavs/kanye-170.wav,"At N Y U but she hail from Kansas. Right now she just lampin', chillin' on campus.",12
170,data/uberduck-multispeakerwavs/kanye-171.wav,Sent me a picture with her feelin' on Candice. Who said her favorite rapper was the late great Francis.,12
171,data/uberduck-multispeakerwavs/kanye-172.wav,"W H I T, it's getting late, mami. Your screen saver say Tweet, so you got to call me.",12
172,data/uberduck-multispeakerwavs/kanye-173.wav,"And bring a friend for my friend, his name Kweli.",12
173,data/uberduck-multispeakerwavs/kanye-174.wav,"Yo Kwa, she don't believe me, please pick up the line.",12
174,data/uberduck-multispeakerwavs/kanye-175.wav,"She gon' think that I'm lyin', just spit a couple of lines. Then maybe I'll, be able to give her dick all the time, and get her high.",12
175,data/uberduck-multispeakerwavs/kanye-176.wav,Where niggas who sell D.,12
176,data/uberduck-multispeakerwavs/kanye-177.wav,"Won't even get pulled over in, they new V.",12
177,data/uberduck-multispeakerwavs/kanye-178.wav,"The good life, let's go on a living spree. Shit, they say the best things in life are free.",12
178,data/uberduck-multispeakerwavs/kanye-179.wav,"The good life, it feel like Atlanta, it feel like L A, it feel like Miami.",12
179,data/uberduck-multispeakerwavs/kanye-180.wav,"It feel like N Y, summertime Chi.",12
180,data/uberduck-multispeakerwavs/kanye-181.wav,"So I roll through good. Y'all pop the trunk. I pop the hood, Ferrari.",12
181,data/uberduck-multispeakerwavs/kanye-182.wav,"And she got the goods. And she got that ass, I got to look, sorry.",12
182,data/uberduck-multispeakerwavs/kanye-183.wav,"Yo, it's got to be 'cause I'm seasoned, haters give me them salty looks. Lawry's.",12
183,data/uberduck-multispeakerwavs/kanye-184.wav,"Fifty told me, ""Go 'head, switch the style up and if they hate then let 'em hate and watch the money",12
184,data/uberduck-multispeakerwavs/kanye-185.wav,"where we like the girls who ain't on teevee, 'Cause they got mo'",12
185,data/uberduck-multispeakerwavs/kanye-186.wav,"The good life, so keep it comin' with the bottles 'Cause she feel booze like she bombed at Apollo.",12
186,data/uberduck-multispeakerwavs/kanye-187.wav,"The good life. It feel like Houston, it feel like Philly, it feel like D C, it feel like V A, or the Bay, or Yay.",12
187,data/uberduck-multispeakerwavs/kanye-188.wav,Why I only got a problem when you in the hood,12
188,data/uberduck-multispeakerwavs/kanye-189.wav,"I always had a passion for flashin', befo' I had it, I closed my eyes and imagined.",12
189,data/uberduck-multispeakerwavs/kanye-190.wav,You know what the Midwest is? Young and restless. Where restless.,12
190,data/uberduck-multispeakerwavs/kanye-191.wav,And next these,12
191,data/uberduck-multispeakerwavs/kanye-192.wav,Somebody tell these,12
192,data/uberduck-multispeakerwavs/kanye-193.wav,I walk through the valley of the Chi where death is.,12
193,data/uberduck-multispeakerwavs/kanye-194.wav,Top floor the view alone will leave you breathless.,12
194,data/uberduck-multispeakerwavs/kanye-195.wav,Try to catch,12
195,data/uberduck-multispeakerwavs/kanye-196.wav,"Kinda hard, getting choked by detectives, yeah, yeah, now check the method.",12
196,data/uberduck-multispeakerwavs/kanye-197.wav,"They be askin' us questions, harass and arrest us. Sayin' ""We eat pieces of shit like you for breakfast"".",12
197,data/uberduck-multispeakerwavs/kanye-198.wav,Huh? Y'all eat pieces of shit? What's the basis? We ain't going nowhere but got suits and cases.,12
198,data/uberduck-multispeakerwavs/kanye-199.wav,"And I don't think, there's nothin' I can do now to right my wrongs.",12
199,data/uberduck-multispeakerwavs/kanye-200.wav,"I wanna talk to God, but I'm afraid 'cause we ain't spoke in so long.",12
200,data/uberduck-multispeakerwavs/kanye-201.wav,God show me the way because the Devil's tryna break me down.,12
201,data/uberduck-multispeakerwavs/kanye-202.wav,The only thing that I pray is that my feet don't fail me now.,12
202,data/uberduck-multispeakerwavs/kanye-203.wav,And I don't think there's nothin' I can do now to right my wrongs,12
203,data/uberduck-multispeakerwavs/kanye-204.wav,I wanna talk to God but I'm afraid 'cause we ain't spoke in so long.,12
204,data/uberduck-multispeakerwavs/kanye-205.wav,So long!,12
205,data/uberduck-multispeakerwavs/kanye-206.wav,"To the hustlers, killers, murderers, drug dealers, even the scrippers.",12
206,data/uberduck-multispeakerwavs/kanye-207.wav,"To the victims of welfare, feel we livin' in Hell here, hell yeah.",12
207,data/uberduck-multispeakerwavs/kanye-208.wav,"Now, hear ye, hear ye, want to see Thee more clearly. I know He hear me when my feet get weary.",12
208,data/uberduck-multispeakerwavs/kanye-209.wav,"Cause we're the, almost nearly extinct. We rappers is role models, we rap, we don't think",12
209,data/uberduck-multispeakerwavs/kanye-210.wav,I ain't here to argue about His facial features. Or here to convert atheists into believers.,12
210,data/uberduck-multispeakerwavs/kanye-211.wav,"I'm just tryna say the way school need teachers, the way Kathie Lee needed Regis, that's the way I need Jesus.",12
211,data/uberduck-multispeakerwavs/kanye-212.wav,"So here go my single, dawg, radio needs this. They say you can rap about anything except for Jesus.",12
212,data/uberduck-multispeakerwavs/kanye-213.wav,"That means guns sex lies, videotape, but if I talk about God, my record won't get played?",12
213,data/uberduck-multispeakerwavs/kanye-214.wav,My mama was raised in the era when.,12
214,data/uberduck-multispeakerwavs/kanye-215.wav,Clean water was only served to the fairer skin.,12
215,data/uberduck-multispeakerwavs/kanye-216.wav,"Doin' clothes, you woulda thought I had help but they wasn't satisfied unless I picked the cotton myself.",12
216,data/uberduck-multispeakerwavs/kanye-217.wav,"You see it's broke nigga racism that's that ""Don't touch anything in the store"".",12
217,data/uberduck-multispeakerwavs/kanye-218.wav,"And it's rich nigga racism that's that ""Come in, please buy more"".",12
